Item_Identifier,Outlet_Identifier,Predicted_Sales
FDA37,3,2434.5200042017373
FDA37,0,521.8990494808659
FDA37,1,1817.7402809328644
FDA37,5,3445.166192945474
FDA37,7,2044.7378485781414
FDA37,2,1716.8104291503896
FDA37,8,1962.3795221754303
FDA37,6,1618.7146449013017
FDA37,4,848.7910842378337
FDU35,9,1931.558069955682
FDU35,3,1980.6467923659118
FDU35,0,68.02583764504016
FDU35,1,1363.8670690970387
FDU35,5,2991.2929811096483
FDU35,7,1590.8646367423157
FDU35,2,1262.937217314564
FDU35,8,1508.5063103396046
FDU35,6,1164.841433065476
FDU35,4,394.917872402008
FDS59,9,2159.161998851959
FDS59,3,2208.2507212621886
FDS59,0,295.62976654131717
FDS59,1,1591.4709979933157
FDS59,5,3218.8969100059253
FDS59,7,1818.4685656385927
FDS59,2,1490.5411462108411
FDS59,8,1736.1102392358816
FDS59,6,1392.4453619617532
FDS59,4,622.521801298285
FDL15,9,2749.5958786204246
FDL15,3,2798.684601030654
FDL15,0,886.0636463097826
FDL15,1,2181.904877761781
FDL15,5,3809.3307897743907
FDL15,7,2408.9024454070577
FDL15,2,2080.9750259793063
FDL15,8,2326.5441190043466
FDL15,6,1982.8792417302184
FDL15,4,1212.9556810667502
FDB28,9,3389.682605905484
FDB28,3,3438.771328315713
FDB28,0,1526.1503735948418
FDB28,1,2821.99160504684
FDB28,5,4449.41751705945
FDB28,7,3048.989172692117
FDB28,2,2721.0617532643655
FDB28,8,2966.630846289406
FDB28,6,2622.9659690152776
FDB28,4,1853.0424083518094
FDY37,9,2705.0439368365824
FDY37,3,2754.132659246812
FDY37,0,841.5117045259408
FDY37,1,2137.352935977939
FDY37,5,3764.778847990549
FDY37,7,2364.3505036232164
FDY37,2,2036.4230841954645
FDY37,8,2281.9921772205053
FDY37,6,1938.3272999463766
FDY37,4,1168.4037392829086
FDP58,9,3688.3544419535056
FDP58,3,3737.4431643637354
FDP58,0,1824.8222096428638
FDP58,1,3120.6634410948623
FDP58,5,4748.089353107473
FDP58,7,3347.6610087401396
FDP58,2,3019.7335893123877
FDP58,8,3265.3026823374285
FDP58,6,2921.6378050632998
FDP58,4,2151.714244399832
FDF58,9,1448.6344545964112
FDF58,3,1497.7231770066408
FDF58,0,-414.89777771423087
FDF58,1,880.9434537377679
FDF58,5,2508.3693657503773
FDF58,7,1107.9410213830447
FDF58,2,780.0136019552931
FDF58,8,1025.5826949803336
FDF58,6,681.9178177062054
FDF58,4,-88.00574295726256
FDB47,9,3637.2458122482353
FDB47,3,3686.3345346584647
FDB47,0,1773.7135799375933
FDB47,1,3069.554811389592
FDB47,5,4696.980723402202
FDB47,7,3296.552379034869
FDB47,2,2968.6249596071175
FDB47,8,3214.1940526321578
FDB47,6,2870.5291753580295
FDB47,4,2100.605614694561
FDV14,9,1761.563868742788
FDV14,3,1810.6525911530177
FDV14,0,-101.96836356785388
FDV14,1,1193.8728678841446
FDV14,5,2821.2987798967542
FDV14,7,1420.8704355294217
FDV14,2,1092.9430161016699
FDV14,8,1338.5121091267106
FDV14,6,994.8472318525819
FDV14,4,224.92367118911397
FDC23,9,3205.976175212277
FDC23,3,3255.0648976225066
FDC23,0,1342.4439429016352
FDC23,1,2638.285174353634
FDC23,5,4265.711086366244
FDC23,7,2865.2827419989108
FDC23,2,2537.355322571159
FDC23,8,2782.9244155961997
FDC23,6,2439.259538322071
FDC23,4,1669.335977658603
FDU33,9,999.9552448381116
FDU33,3,1049.0439672483412
FDU33,0,-863.5769874725302
FDU33,1,432.26424397946835
FDU33,5,2059.690155992078
FDU33,7,659.2618116247454
FDU33,2,331.3343921969936
FDU33,8,576.9034852220341
FDU33,6,233.23860794790562
FDU33,4,-536.6849527155623
DRO59,9,1553.326710439376
DRO59,3,1602.4154328496056
DRO59,0,-310.2055218712658
DRO59,1,985.6357095807327
DRO59,5,2613.0616215933424
DRO59,7,1212.6332772260096
DRO59,2,884.705857798258
DRO59,8,1130.2749508232985
DRO59,6,786.61007354917
DRO59,4,16.686512885702086
FDD48,9,2221.5863949222894
FDD48,3,2270.675117332519
FDD48,0,358.0541626116476
FDD48,1,1653.895394063646
FDD48,5,3281.321306076256
FDD48,7,1880.8929617089232
FDD48,2,1552.9655422811716
FDD48,8,1798.534635306212
FDD48,6,1454.8697580320836
FDD48,4,684.9461973686155
NCK30,9,4312.534887940854
NCK30,3,4361.623610351084
NCK30,0,2449.0026556302123
NCK30,1,3744.843887082211
NCK30,5,5372.269799094821
NCK30,7,3971.841454727488
NCK30,2,3643.9140352997365
NCK30,8,3889.4831283247768
NCK30,6,3545.8182510506485
NCK30,4,2775.89469038718
FDW33,9,1969.892208708819
FDW33,3,2018.9809311190486
FDW33,0,106.35997639817697
FDW33,1,1402.2012078501755
FDW33,5,3029.6271198627855
FDW33,7,1629.1987754954525
FDW33,2,1301.271356067701
FDW33,8,1546.8404490927414
FDW33,6,1203.175571818613
FDW33,4,433.2520111551448
FDT37,9,4381.474727304874
FDT37,3,4430.563449715104
FDT37,0,2517.942494994232
FDT37,1,3813.783726446231
FDT37,5,5441.20963845884
FDT37,7,4040.7812940915082
FDT37,2,3712.853874663756
FDT37,8,3958.4229676887967
FDT37,6,3614.7580904146685
FDT37,4,2844.8345297512005
FDP46,9,1750.86370599222
FDP46,3,1799.9524284024499
FDP46,0,-112.66852631842175
FDP46,1,1183.1727051335768
FDP46,5,2810.5986171461864
FDP46,7,1410.1702727788538
FDP46,2,1082.242853351102
FDP46,8,1327.8119463761427
FDP46,6,984.147069102014
FDP46,4,214.2235084385461
NCC18,9,2845.5435965306115
NCC18,3,2894.6323189408413
NCC18,0,982.0113642199694
NCC18,1,2277.852595671968
NCC18,5,3905.2785076845776
NCC18,7,2504.850163317245
NCC18,2,2176.922743889493
NCC18,8,2422.491836914534
NCC18,6,2078.826959640405
NCC18,4,1308.9033989769373
FDU07,9,2715.3041438870096
FDU07,3,2764.3928662972394
FDU07,0,851.7719115763678
FDU07,1,2147.6131430283663
FDU07,5,3775.0390550409757
FDU07,7,2374.610710673643
FDU07,2,2046.6832912458915
FDU07,8,2292.252384270932
FDU07,6,1948.5875069968035
FDU07,4,1178.6639463333354
FDE21,9,2247.8948952216483
FDE21,3,2296.983617631878
FDE21,0,384.3626629110065
FDE21,1,1680.203894363005
FDE21,5,3307.629806375615
FDE21,7,1907.201462008282
FDE21,2,1579.2740425805305
FDE21,8,1824.843135605571
FDE21,6,1481.1782583314425
FDE21,4,711.2546976679744
FDX38,9,1182.592484169502
FDX38,3,1231.6812065797317
FDX38,0,-680.9397481411397
FDX38,1,614.9014833108588
FDX38,5,2242.3273953234684
FDX38,7,841.8990509561359
FDX38,2,513.971631528384
FDX38,8,759.5407245534245
FDX38,6,415.87584727929607
FDX38,4,-354.04771338417186
FDH48,9,1723.6357124594085
FDH48,3,1772.7244348696383
FDH48,0,-139.89651985123328
FDH48,1,1155.9447116007652
FDH48,5,2783.370623613375
FDH48,7,1382.9422792460423
FDH48,2,1055.0148598182905
FDH48,8,1300.5839528433312
FDH48,6,956.9190755692025
FDH48,4,186.99551490573458
FDI38,9,3741.0924243572917
FDI38,3,3790.181146767521
FDI38,0,1877.5601920466495
FDI38,1,3173.401423498648
FDI38,5,4800.827335511258
FDI38,7,3400.3989911439253
FDI38,2,3072.4715717161735
FDI38,8,3318.0406647412137
FDI38,6,2974.3757874670855
FDI38,4,2204.4522268036176
NCX53,9,2627.0808130927144
NCX53,3,2676.169535502944
NCX53,0,763.5485807820726
NCX53,1,2059.389812234071
NCX53,5,3686.8157242466805
NCX53,7,2286.387379879348
NCX53,2,1958.459960451596
NCX53,8,2204.029053476637
NCX53,6,1860.3641762025084
NCX53,4,1090.4406155390402
NCN30,9,1945.5042002905918
NCN30,3,1994.5929227008214
NCN30,0,81.97196797995002
NCN30,1,1377.8131994319483
NCN30,5,3005.239111444558
NCN30,7,1604.8107670772254
NCN30,2,1276.8833476494738
NCN30,8,1522.4524406745143
NCN30,6,1178.7875634003858
NCN30,4,408.86400273691766
FDK33,9,3756.9114050772155
FDK33,3,3806.000127487445
FDK33,0,1893.3791727665734
FDK33,1,3189.220404218572
FDK33,5,4816.646316231182
FDK33,7,3416.217971863849
FDK33,2,3088.2905524360976
FDK33,8,3333.859645461138
FDK33,6,2990.1947681870097
FDK33,4,2220.2712075235413
FDU26,9,2306.680846698636
FDU26,3,2355.769569108865
FDU26,0,443.1486143879938
FDU26,1,1738.9898458399923
FDU26,5,3366.415757852602
FDU26,7,1965.9874134852694
FDU26,2,1638.0599940575175
FDU26,8,1883.6290870825583
FDU26,6,1539.9642098084296
FDU26,4,770.0406491449617
FDR39,9,3164.1292837186847
FDR39,3,3213.218006128914
FDR39,0,1300.5970514080427
FDR39,1,2596.438282860041
FDR39,5,4223.864194872651
FDR39,7,2823.4358505053183
FDR39,2,2495.5084310775665
FDR39,8,2741.077524102607
FDR39,6,2397.4126468284785
FDR39,4,1627.4890861650106
NCG55,9,2219.3586901730173
NCG55,3,2268.447412583247
NCG55,0,355.8264578623755
NCG55,1,1651.667689314374
NCG55,5,3279.093601326984
NCG55,7,1878.665256959651
NCG55,2,1550.7378375318995
NCG55,8,1796.30693055694
NCG55,6,1452.6420532828115
NCG55,4,682.7184926193434
NCC54,9,4036.7137917499203
NCC54,3,4085.8025141601497
NCC54,0,2173.1815594392783
NCC54,1,3469.0227908912766
NCC54,5,5096.448702903886
NCC54,7,3696.020358536554
NCC54,2,3368.092939108802
NCC54,8,3613.6620321338423
NCC54,6,3269.997154859714
NCC54,4,2500.073594196246
FDR33,9,2131.7329392708725
FDR33,3,2180.8216616811023
FDR33,0,268.2007069602305
FDR33,1,1564.041938412229
FDR33,5,3191.4678504248386
FDR33,7,1791.039506057506
FDR33,2,1463.1120866297542
FDR33,8,1708.681179654795
FDR33,6,1365.0163023806665
FDR33,4,595.0927417171984
FDT14,9,2216.1104243766076
FDT14,3,2265.1991467868374
FDT14,0,352.5781920659658
FDT14,1,1648.4194235179643
FDT14,5,3275.845335530574
FDT14,7,1875.4169911632414
FDT14,2,1547.4895717354898
FDT14,8,1793.0586647605303
FDT14,6,1449.3937874864018
FDT14,4,679.4702268229337
DRL49,9,2591.9950865936307
DRL49,3,2641.08380900386
DRL49,0,728.4628542829887
DRL49,1,2024.304085734987
DRL49,5,3651.729997747597
DRL49,7,2251.301653380264
DRL49,2,1923.3742339525122
DRL49,8,2168.9433269775527
DRL49,6,1825.2784497034245
DRL49,4,1055.3548890399563
NCT30,9,1056.744772793187
NCT30,3,1105.8334952034165
NCT30,0,-806.7874595174553
NCT30,1,489.05377193454365
NCT30,5,2116.4796839471533
NCT30,7,716.0513395798207
NCT30,2,388.1239201520689
NCT30,8,633.6930131771094
NCT30,6,290.0281359029809
NCT30,4,-479.895424760487
FDU27,9,961.6654176161587
FDU27,3,1010.7541400263883
FDU27,0,-901.8668146944829
FDU27,1,393.9744167575154
FDU27,5,2021.400328770125
FDU27,7,620.9719844027925
FDU27,2,293.04456497504066
FDU27,8,538.6136580000812
FDU27,6,194.94878072595293
FDU27,4,-574.9747799375155
FDS20,9,3243.0495304049928
FDS20,3,3292.1382528152226
FDS20,0,1379.5172980943512
FDS20,1,2675.3585295463495
FDS20,5,4302.784441558959
FDS20,7,2902.3560971916268
FDS20,2,2574.428677763875
FDS20,8,2819.9977707889157
FDS20,6,2476.332893514787
FDS20,4,1706.4093328513188
FDA07,9,2405.7696609711184
FDA07,3,2454.8583833813477
FDA07,0,542.2374286604763
FDA07,1,1838.0786601124748
FDA07,5,3465.5045721250845
FDA07,7,2065.076227757752
FDA07,2,1737.14880833
FDA07,8,1982.7179013550408
FDA07,6,1639.053024080912
FDA07,4,869.1294634174442
FDZ51,9,1934.0147270658074
FDZ51,3,1983.103449476037
FDZ51,0,70.48249475516513
FDZ51,1,1366.3237262071639
FDZ51,5,2993.7496382197737
FDZ51,7,1593.321293852441
FDZ51,2,1265.3938744246893
FDZ51,8,1510.9629674497298
FDZ51,6,1167.2980901756014
FDZ51,4,397.3745295121332
NCN54,9,1606.8186930200477
NCN54,3,1655.9074154302775
NCN54,0,-256.71353929059387
NCN54,1,1039.1276921614044
NCN54,5,2666.5536041740143
NCN54,7,1266.1252598066815
NCN54,2,938.1978403789296
NCN54,8,1183.7669334039704
NCN54,6,840.1020561298417
NCN54,4,70.17849546637353
FDR11,9,2802.483866674987
FDR11,3,2851.5725890852164
FDR11,0,938.9516343643452
FDR11,1,2234.7928658163437
FDR11,5,3862.2187778289535
FDR11,7,2461.7904334616205
FDR11,2,2133.8630140338687
FDR11,8,2379.4321070589094
FDR11,6,2035.767229784781
FDR11,4,1265.8436691213128
NCR42,9,922.5363415103084
NCR42,3,971.625063920538
NCR42,0,-940.9958908003337
NCR42,1,354.8453406516651
NCR42,5,1982.2712526642747
NCR42,7,581.8429082969421
NCR42,2,253.9154888691903
NCR42,8,499.4845818942308
NCR42,6,155.81970462010258
NCR42,4,-614.1038560433653
FDX04,9,1195.767175523185
FDX04,3,1244.8558979334146
FDX04,0,-667.7650567874571
FDX04,1,628.0761746645417
FDX04,5,2255.502086677151
FDX04,7,855.0737423098187
FDX04,2,527.1463228820669
FDX04,8,772.7154159071074
FDX04,6,429.05053863297917
FDX04,4,-340.87302203048876
FDN03,9,4399.751715736643
FDN03,3,4448.840438146873
FDN03,0,2536.2194834260013
FDN03,1,3832.060714878
FDN03,5,5459.48662689061
FDN03,7,4059.058282523277
FDN03,2,3731.1308630955255
FDN03,8,3976.6999561205657
FDN03,6,3633.0350788464375
FDN03,4,2863.111518182969
FDM03,9,2029.4920170285477
FDM03,3,2078.5807394387775
FDM03,0,165.95978471790568
FDM03,1,1461.8010161699042
FDM03,5,3089.226928182514
FDM03,7,1688.7985838151812
FDM03,2,1360.8711643874296
FDM03,8,1606.4402574124701
FDM03,6,1262.7753801383417
FDM03,4,492.85181947487354
FDT23,9,1645.5384007511993
FDT23,3,1694.627123161429
FDT23,0,-217.9938315594427
FDT23,1,1077.847399892556
FDT23,5,2705.2733119051654
FDT23,7,1304.8449675378329
FDT23,2,976.9175481100813
FDT23,8,1222.4866411351218
FDT23,6,878.8217638609933
FDT23,4,108.89820319752516
FDB50,9,1430.1737889334802
FDB50,3,1479.2625113437098
FDB50,0,-433.3584433771621
FDB50,1,862.4827880748369
FDB50,5,2489.9087000874465
FDB50,7,1089.4803557201137
FDB50,2,761.5529362923621
FDB50,8,1007.1220293174026
FDB50,6,663.4571520432742
FDB50,4,-106.46640862019376
NCG54,9,3015.4302702584955
NCG54,3,3064.5189926687253
NCG54,0,1151.8980379478535
NCG54,1,2447.7392693998518
NCG54,5,4075.1651814124616
NCG54,7,2674.736837045129
NCG54,2,2346.809417617377
NCG54,8,2592.378510642418
NCG54,6,2248.7136333682893
NCG54,4,1478.7900727048213
FDJ52,9,2950.8881689381
FDJ52,3,2999.97689134833
FDJ52,0,1087.3559366274583
FDJ52,1,2383.197168079457
FDJ52,5,4010.6230800920666
FDJ52,7,2610.1947357247336
FDJ52,2,2282.267316296982
FDJ52,8,2527.8364093220225
FDJ52,6,2184.1715320478943
FDJ52,4,1414.247971384426
FDE28,9,3941.115612154248
FDE28,3,3990.2043345644774
FDE28,0,2077.583379843606
FDE28,1,3373.4246112956043
FDE28,5,5000.850523308214
FDE28,7,3600.4221789408816
FDE28,2,3272.49475951313
FDE28,8,3518.06385253817
FDE28,6,3174.398975264042
FDE28,4,2404.475414600574
FDA58,9,3985.0618905834535
FDA58,3,4034.1506129936834
FDA58,0,2121.5296582728115
FDA58,1,3417.3708897248107
FDA58,5,5044.7968017374205
FDA58,7,3644.3684573700875
FDA58,2,3316.4410379423357
FDA58,8,3562.0101309673764
FDA58,6,3218.3452536932477
FDA58,4,2448.42169302978
DRB01,9,3302.366910973229
DRB01,3,3351.455633383459
DRB01,0,1438.834678662587
DRB01,1,2734.6759101145853
DRB01,5,4362.101822127195
DRB01,7,2961.6734777598626
DRB01,2,2633.746058332111
DRB01,8,2879.3151513571515
DRB01,6,2535.650274083023
DRB01,4,1765.726713419555
NCZ29,9,2295.985920113029
NCZ29,3,2345.0746425232587
NCZ29,0,432.4536878023871
NCZ29,1,1728.2949192543856
NCZ29,5,3355.7208312669954
NCZ29,7,1955.2924868996627
NCZ29,2,1627.3650674719108
NCZ29,8,1872.9341604969516
NCZ29,6,1529.2692832228229
NCZ29,4,759.345722559355
FDF50,9,3372.474099539836
FDF50,3,3421.562821950066
FDF50,0,1508.9418672291943
FDF50,1,2804.7830986811928
FDF50,5,4432.209010693802
FDF50,7,3031.78066632647
FDF50,2,2703.8532468987178
FDF50,8,2949.422339923759
FDF50,6,2605.75746264963
FDF50,4,1835.833901986162
FDT51,9,2238.4000239337142
FDT51,3,2287.4887463439436
FDT51,0,374.8677916230722
FDT51,1,1670.7090230750707
FDT51,5,3298.1349350876803
FDT51,7,1897.7065907203478
FDT51,2,1569.779171292596
FDT51,8,1815.3482643176367
FDT51,6,1471.6833870435082
FDT51,4,701.7598263800401
FDP40,9,2222.1870670976805
FDP40,3,2271.2757895079103
FDP40,0,358.6548347870389
FDP40,1,1654.4960662390374
FDP40,5,3281.921978251647
FDP40,7,1881.4936338843145
FDP40,2,1553.5662144565626
FDP40,8,1799.1353074816031
FDP40,6,1455.4704302074747
FDP40,4,685.5468695440065
FDF39,9,4587.502332032944
FDF39,3,4636.591054443174
FDF39,0,2723.9700997223017
FDF39,1,4019.811331174301
FDF39,5,5647.23724318691
FDF39,7,4246.808898819577
FDF39,2,3918.881479391826
FDF39,8,4164.450572416867
FDF39,6,3820.785695142738
FDF39,4,3050.86213447927
FDQ58,9,2863.1197511853497
FDQ58,3,2912.2084735955796
FDQ58,0,999.5875188747082
FDQ58,1,2295.4287503267064
FDQ58,5,3922.8546623393163
FDQ58,7,2522.4263179719837
FDQ58,2,2194.498898544232
FDQ58,8,2440.0679915692726
FDQ58,6,2096.403114295144
FDQ58,4,1326.4795536316758
FDA55,9,3917.4458859109905
FDA55,3,3966.53460832122
FDA55,0,2053.9136536003484
FDA55,1,3349.754885052347
FDA55,5,4977.180797064957
FDA55,7,3576.752452697624
FDA55,2,3248.8250332698726
FDA55,8,3494.394126294913
FDA55,6,3150.7292490207847
FDA55,4,2380.8056883573163
FDA19,9,2395.9911149190493
FDA19,3,2445.079837329279
FDA19,0,532.4588826084075
FDA19,1,1828.300114060406
FDA19,5,3455.726026073016
FDA19,7,2055.297681705683
FDA19,2,1727.3702622779313
FDA19,8,1972.939355302972
FDA19,6,1629.2744780288435
FDA19,4,859.3509173653754
FDF59,9,2353.5169121020535
FDF59,3,2402.6056345122834
FDF59,0,489.98467979141174
FDF59,1,1785.8259112434102
FDF59,5,3413.25182325602
FDF59,7,2012.8234788886873
FDF59,2,1684.8960594609355
FDF59,8,1930.4651524859762
FDF59,6,1586.8002752118477
FDF59,4,816.8767145483796
FDJ46,9,3114.7165840970556
FDJ46,3,3163.8053065072854
FDJ46,0,1251.184351786414
FDJ46,1,2547.0255832384123
FDJ46,5,4174.451495251022
FDJ46,7,2774.0231508836896
FDJ46,2,2446.0957314559378
FDJ46,8,2691.6648244809785
FDJ46,6,2347.99994720685
FDJ46,4,1578.0763865433817
FDC47,9,3792.703322023479
FDC47,3,3841.7920444337087
FDC47,0,1929.171089712837
FDC47,1,3225.0123211648356
FDC47,5,4852.438233177445
FDC47,7,3452.009888810113
FDC47,2,3124.082469382361
FDC47,8,3369.651562407402
FDC47,6,3025.986685133273
FDC47,4,2256.063124469805
FDC22,9,3402.3498016373846
FDC22,3,3451.4385240476145
FDC22,0,1538.8175693267428
FDC22,1,2834.6588007787414
FDC22,5,4462.084712791351
FDC22,7,3061.656368424018
FDC22,2,2733.728948996267
FDC22,8,2979.298042021307
FDC22,6,2635.633164747179
FDC22,4,1865.7096040837105
FDD39,9,3719.3814176679152
FDD39,3,3768.470140078145
FDD39,0,1855.8491853572732
FDD39,1,3151.6904168092715
FDD39,5,4779.116328821881
FDD39,7,3378.687984454549
FDD39,2,3050.760565026797
FDD39,8,3296.3296580518377
FDD39,6,2952.6647807777094
FDD39,4,2182.7412201142415
DRE01,9,3893.6478909616285
DRE01,3,3942.736613371858
DRE01,0,2030.1156586509865
DRE01,1,3325.956890102985
DRE01,5,4953.382802115595
DRE01,7,3552.954457748262
DRE01,2,3225.0270383205107
DRE01,8,3470.596131345551
DRE01,6,3126.9312540714227
DRE01,4,2357.0076934079543
NCS30,9,2345.345455274101
NCS30,3,2394.4341776843307
NCS30,0,481.8132229634591
NCS30,1,1777.6544544154576
NCS30,5,3405.0803664280675
NCS30,7,2004.6520220607345
NCS30,2,1676.7246026329826
NCS30,8,1922.2936956580234
NCS30,6,1578.628818383895
NCS30,4,808.7052577204267
FDH47,9,1813.225161001
FDH47,3,1862.3138834112299
FDH47,0,-50.30707130964174
FDH47,1,1245.5341601423568
FDH47,5,2872.9600721549664
FDH47,7,1472.5317277876338
FDH47,2,1144.604308359882
FDH47,8,1390.1734013849227
FDH47,6,1046.508524110794
FDH47,4,276.5849634473261
FDP08,9,3354.799208405819
FDP08,3,3403.8879308160485
FDP08,0,1491.2669760951771
FDP08,1,2787.108207547176
FDP08,5,4414.534119559786
FDP08,7,3014.1057751924527
FDP08,2,2686.1783557647013
FDP08,8,2931.7474487897416
FDP08,6,2588.0825715156134
FDP08,4,1818.159010852145
NCY42,9,2707.5931033359
NCY42,3,2756.68182574613
NCY42,0,844.0608710252584
NCY42,1,2139.902102477257
NCY42,5,3767.3280144898663
NCY42,7,2366.8996701225337
NCY42,2,2038.9722506947821
NCY42,8,2284.5413437198226
NCY42,6,1940.8764664456942
NCY42,4,1170.952905782226
FDE44,9,1019.6961627966816
FDE44,3,1068.7848852069112
FDE44,0,-843.8360695139604
FDE44,1,452.0051619380383
FDE44,5,2079.431073950648
FDE44,7,679.0027295833154
FDE44,2,351.07531015556356
FDE44,8,596.6444031806041
FDE44,6,252.97952590647583
FDE44,4,-516.9440347569926
FDJ12,9,3723.4204909451055
FDJ12,3,3772.509213355335
FDJ12,0,1859.8882586344632
FDJ12,1,3155.7294900864617
FDJ12,5,4783.155402099072
FDJ12,7,3382.727057731739
FDJ12,2,3054.799638303987
FDJ12,8,3300.3687313290275
FDJ12,6,2956.7038540548992
FDJ12,4,2186.7802933914313
FDV36,9,2371.201870604778
FDV36,3,2420.2905930150073
FDV36,0,507.6696382941359
FDV36,1,1803.5108697461344
FDV36,5,3430.9367817587445
FDV36,7,2030.5084373914115
FDV36,2,1702.5810179636596
FDV36,8,1948.1501109887004
FDV36,6,1604.485233714572
FDV36,4,834.5616730511038
NCW41,9,2906.1094325592694
NCW41,3,2955.1981549694992
NCW41,0,1042.5772002486276
NCW41,1,2338.418431700626
NCW41,5,3965.8443437132355
NCW41,7,2565.4159993459034
NCW41,2,2237.488579918151
NCW41,8,2483.0576729431923
NCW41,6,2139.3927956690636
NCW41,4,1369.4692350055952
